booking_id,order_id,customer_key,route_key,date_key,seat_class,order_status,price,ticket_count
54622,40416,3646,12,2026-07-27,economy,created,34890.08,1
54623,40417,4181,34,2026-01-04,economy,created,15057.71,1
54624,40417,4181,52,2026-02-02,economy,created,11360.26,1
54625,40418,4356,9,2026-04-08,economy,paid,14567.25,1
54626,40419,6082,16,2026-08-13,economy,paid,30190.95,1
54627,40419,6082,56,2026-07-05,economy,paid,9355.32,1
54628,40420,5801,45,2026-06-05,economy,paid,50918.16,1
54629,40420,5801,30,2026-05-24,economy,paid,3622.12,1
54630,40420,5801,38,2026-06-04,economy,paid,18858.00,1
54631,40421,4386,36,2024-11-13,economy,paid,49096.08,1
54632,40422,1335,12,2025-02-06,economy,paid,30515.00,1
54633,40423,1720,48,2025-09-28,economy,created,21828.42,1
54634,40423,1720,57,2025-11-06,economy,created,5610.00,1
54635,40424,8732,11,2026-08-14,economy,paid,12939.09,1
54636,40425,7185,24,2025-11-05,economy,paid,12963.33,1
54637,40426,4256,41,2026-02-16,business,created,27040.09,1
54638,40427,2247,20,2026-02-16,business,paid,8485.49,1
54639,40428,8021,12,2025-01-28,economy,paid,26979.38,1
54640,40429,2041,6,2025-06-12,economy,paid,29539.70,1
54641,40430,649,21,2025-05-17,economy,created,41652.60,1
54642,40431,1294,1,2025-02-20,business,paid,64096.19,1
54643,40431,1294,10,2025-01-12,economy,paid,10082.05,1
54644,40432,7124,39,2024-08-06,economy,paid,52513.02,1
54645,40433,6850,37,2024-10-24,economy,paid,3722.11,1
54646,40433,6850,10,2024-09-24,economy,paid,11703.16,1
54647,40433,6850,39,2024-09-10,economy,paid,52119.29,1
54648,40434,5926,7,2025-07-16,business,cancelled,33762.30,1
54649,40434,5926,19,2025-07-04,economy,cancelled,3257.50,1
54650,40435,509,5,2026-06-18,economy,paid,32123.93,1
54651,40436,6940,34,2024-08-15,economy,created,11947.16,1
54652,40436,6940,45,2024-09-02,economy,created,37565.03,1
54653,40437,5773,15,2025-08-30,economy,paid,4763.10,1
54654,40438,6924,41,2026-01-02,business,created,26908.51,1
54655,40439,7855,42,2026-08-03,economy,created,28043.64,1
54656,40440,2778,42,2026-04-11,economy,cancelled,23222.61,1
54657,40441,4397,56,2024-12-21,economy,paid,7580.03,1
54658,40441,4397,41,2024-12-28,economy,paid,8784.39,1
54659,40442,4394,3,2025-04-28,economy,created,4528.40,1
54660,40443,2529,1,2025-10-11,economy,paid,22930.62,1
54661,40444,6515,60,2025-04-24,economy,paid,59436.65,1
54662,40444,6515,45,2025-06-03,business,paid,132935.50,1
54663,40445,3091,47,2025-12-20,economy,paid,2276.29,1
54664,40446,8723,10,2025-08-05,economy,paid,13173.73,1
54665,40447,9876,47,2025-10-02,economy,cancelled,2436.84,1
54666,40448,4195,23,2024-10-08,business,paid,86342.15,1
54667,40448,4195,55,2024-10-11,business,paid,25211.88,1
54668,40449,6440,22,2026-08-19,business,paid,6194.55,1
54669,40449,6440,29,2026-07-12,business,paid,23089.73,1
54670,40449,6440,14,2026-07-28,economy,paid,33784.12,1
54671,40450,4938,52,2025-02-04,economy,paid,14662.90,1
54672,40450,4938,26,2025-01-06,economy,paid,28246.49,1
54673,40451,5711,41,2025-01-06,economy,paid,9910.31,1
54674,40452,3178,3,2026-06-29,economy,paid,6518.77,1
54675,40453,6420,53,2024-08-10,economy,paid,7001.43,1
54676,40454,6105,59,2026-08-22,business,paid,84047.45,1
54677,40455,8963,25,2025-05-17,economy,cancelled,20353.36,1
54678,40456,9329,18,2024-08-26,economy,paid,37401.78,1
54679,40457,5234,52,2026-01-11,economy,paid,11326.27,1
54680,40458,4175,51,2026-01-21,business,cancelled,31431.05,1
54681,40459,8047,58,2025-07-21,economy,created,15968.25,1
54682,40460,7313,20,2025-08-02,economy,paid,3748.35,1
54683,40460,7313,26,2025-08-01,economy,paid,28264.32,1
54684,40461,7653,27,2025-01-24,economy,paid,53366.74,1
54685,40462,1326,35,2025-09-23,business,paid,49365.26,1
54686,40463,3771,38,2025-07-09,economy,paid,22646.73,1
54687,40464,2338,41,2026-06-27,economy,created,10631.16,1
54688,40465,2017,54,2025-09-08,economy,paid,34302.57,1
54689,40465,2017,22,2025-08-21,business,paid,4177.58,1
54690,40466,7619,24,2026-02-17,economy,paid,11899.56,1
54691,40467,3681,23,2026-06-30,economy,paid,41415.53,1
54692,40468,2573,47,2026-01-20,business,paid,6971.04,1
54693,40469,4399,55,2026-05-27,business,paid,19501.68,1
54694,40470,1127,20,2026-03-25,economy,paid,2715.17,1
54695,40470,1127,40,2026-05-02,economy,paid,38578.87,1
54696,40471,5091,45,2025-10-13,business,paid,132070.40,1
54697,40471,5091,42,2025-09-03,business,paid,55679.13,1
54698,40472,3420,33,2025-03-05,economy,paid,4350.29,1
54699,40472,3420,43,2025-04-04,business,paid,82502.89,1
54700,40473,3388,35,2025-03-30,economy,paid,15513.15,1
54701,40474,6192,4,2026-01-18,economy,paid,10628.92,1
54702,40474,6192,22,2026-02-04,economy,paid,1943.62,1
54703,40475,9382,18,2025-08-19,business,paid,98914.11,1
54704,40476,7653,19,2025-06-02,economy,paid,4220.86,1
54705,40477,8590,23,2025-06-08,business,created,134788.61,1
54706,40477,8590,41,2025-06-20,economy,created,11170.03,1
54707,40478,6928,42,2025-02-03,economy,paid,24942.91,1
54708,40478,6928,50,2025-01-26,economy,paid,17008.41,1
54709,40479,5337,5,2025-11-28,economy,created,48233.01,1
54710,40479,5337,55,2025-12-31,economy,created,10350.04,1
54711,40480,4147,42,2025-01-20,business,paid,53077.93,1
54712,40480,4147,13,2025-02-05,business,paid,31250.75,1
54713,40481,4267,24,2026-04-28,economy,paid,12948.76,1
54714,40481,4267,15,2026-03-12,economy,paid,5674.98,1
54715,40482,5510,2,2026-02-08,economy,paid,10342.03,1
54716,40483,983,7,2025-08-04,economy,created,17462.40,1
54717,40484,1414,55,2025-08-14,economy,paid,6613.41,1
54718,40485,7508,57,2024-10-11,economy,paid,4971.41,1
54719,40486,4417,25,2026-02-26,economy,paid,19206.18,1
54720,40487,5323,38,2025-04-02,economy,cancelled,16206.41,1
54721,40488,6911,22,2024-09-11,business,paid,4560.28,1
54722,40489,2896,4,2025-06-10,economy,cancelled,10232.96,1
54723,40489,2896,22,2025-06-07,business,cancelled,4196.64,1
54724,40490,6321,14,2026-02-08,economy,paid,29732.52,1
54725,40491,8055,28,2026-03-08,economy,paid,6428.17,1
54726,40492,4938,49,2025-04-20,economy,created,12821.27,1
54727,40492,4938,18,2025-05-06,economy,created,41193.45,1
54728,40493,4829,5,2025-01-06,economy,cancelled,33390.04,1
54729,40494,8468,18,2025-08-17,economy,paid,39997.87,1
54730,40495,73,42,2024-12-12,economy,paid,24122.87,1
54731,40496,3725,54,2024-08-14,economy,paid,37500.75,1
54732,40496,3725,33,2024-08-18,economy,paid,5556.70,1
54733,40497,684,15,2024-12-22,economy,paid,4386.51,1
54734,40498,5141,59,2024-11-19,economy,paid,34746.76,1
54735,40499,2554,41,2024-11-04,economy,paid,8794.33,1
54736,40500,933,25,2024-11-23,economy,created,25226.35,1
54737,40500,933,19,2024-12-28,economy,created,3101.36,1
54738,40500,933,49,2024-11-18,business,created,26270.20,1
54739,40501,3297,28,2026-01-13,economy,paid,6953.74,1
54740,40501,3297,26,2026-01-09,business,paid,81965.13,1
54741,40502,4963,26,2025-07-06,economy,paid,31797.32,1
54742,40502,4963,19,2025-06-18,economy,paid,4397.81,1
54743,40502,4963,35,2025-06-03,business,paid,35002.80,1
54744,40503,9394,26,2024-12-06,economy,created,27428.12,1
54745,40504,2148,58,2025-07-31,economy,created,11298.75,1
54746,40505,2386,60,2026-04-15,economy,paid,58478.78,1
54747,40505,2386,5,2026-06-10,economy,paid,35185.33,1
54748,40505,2386,17,2026-05-05,economy,paid,24285.95,1
54749,40506,4331,18,2026-02-11,economy,paid,33109.72,1
54750,40507,5649,26,2025-07-10,economy,paid,37031.67,1
54751,40508,6357,60,2026-06-28,economy,paid,46131.41,1
54752,40509,2899,11,2024-12-15,business,paid,35217.00,1
54753,40510,3804,17,2026-07-27,business,paid,51958.30,1
54754,40511,178,60,2026-06-07,economy,paid,50264.15,1
54755,40511,178,35,2026-05-30,economy,paid,12458.69,1
54756,40512,8696,55,2025-06-24,economy,created,9280.23,1
54757,40512,8696,34,2025-07-18,economy,created,13214.71,1
54758,40513,298,9,2026-04-23,business,created,25472.38,1
54759,40514,3355,13,2026-05-10,economy,paid,11604.95,1
54760,40514,3355,59,2026-05-11,economy,paid,28758.89,1
54761,40515,2822,37,2024-12-26,economy,created,4835.17,1
54762,40516,3034,27,2024-12-11,economy,paid,41550.07,1
54763,40517,6992,16,2026-08-14,economy,paid,30118.08,1
54764,40518,6981,53,2026-02-03,economy,paid,5522.51,1
54765,40519,8067,25,2025-04-23,economy,paid,29854.27,1
54766,40520,3082,17,2025-07-21,economy,paid,19027.54,1
54767,40520,3082,25,2025-07-27,economy,paid,29855.63,1
54768,40520,3082,2,2025-07-21,economy,paid,13387.21,1
54769,40521,2445,47,2026-04-26,economy,paid,2987.80,1
54770,40521,2445,60,2026-06-04,economy,paid,49084.87,1
54771,40522,4190,36,2026-08-28,economy,paid,36392.22,1
54772,40522,4190,13,2026-08-11,business,paid,33648.82,1
54773,40523,6378,16,2026-03-06,economy,paid,43813.88,1
54774,40524,4474,35,2025-12-30,economy,paid,15513.30,1
54775,40525,1179,14,2025-01-08,economy,paid,31828.49,1
54776,40526,6041,32,2025-09-12,economy,paid,10925.17,1
54777,40527,6372,46,2024-10-26,economy,created,29705.53,1
54778,40528,3667,29,2025-06-17,economy,paid,10479.95,1
54779,40529,1835,54,2026-03-14,economy,paid,32713.04,1
54780,40530,2959,26,2026-07-11,economy,paid,42252.43,1
54781,40530,2959,24,2026-07-16,economy,paid,14770.41,1
54782,40531,5968,3,2024-11-16,economy,paid,4625.75,1
54783,40532,4543,1,2026-03-18,economy,paid,19519.60,1
54784,40533,934,56,2025-11-25,business,created,26136.88,1
54785,40534,3055,38,2024-11-13,economy,paid,21359.80,1
54786,40535,4924,37,2025-09-23,economy,paid,3771.20,1
54787,40536,5037,31,2024-12-08,economy,cancelled,43994.88,1
54788,40537,3417,13,2024-07-22,economy,cancelled,11190.78,1
54789,40538,8260,59,2025-01-11,economy,paid,45115.39,1
54790,40539,3808,6,2025-04-01,economy,paid,26133.59,1
54791,40539,3808,2,2025-04-01,economy,paid,13962.24,1
54792,40540,5964,54,2025-03-26,economy,paid,44319.06,1
54793,40540,5964,23,2025-05-11,economy,paid,38556.89,1
54794,40541,5754,23,2025-10-20,economy,cancelled,41164.41,1
54795,40542,4430,1,2026-02-19,economy,created,24172.49,1
54796,40542,4430,52,2026-02-11,economy,created,15652.12,1
54797,40542,4430,7,2026-01-12,economy,created,13686.38,1
54798,40543,6135,2,2026-02-01,economy,paid,13773.27,1
54799,40543,6135,58,2026-03-12,economy,paid,13755.88,1
54800,40544,9930,18,2026-02-07,economy,paid,37946.82,1
54801,40545,2078,29,2025-03-27,economy,paid,8616.91,1
54802,40546,5874,11,2024-08-26,economy,created,12493.05,1
54803,40547,1387,43,2025-12-24,economy,paid,42399.16,1
54804,40547,1387,29,2026-01-11,economy,paid,8296.01,1
54805,40548,5919,10,2024-10-28,economy,paid,12844.06,1
54806,40548,5919,2,2024-12-07,economy,paid,13528.95,1
54807,40549,9081,45,2025-02-04,economy,paid,54465.13,1
54808,40550,8980,44,2026-02-09,economy,paid,35672.80,1
54809,40551,8982,57,2026-05-10,economy,paid,5026.81,1
54810,40551,8982,58,2026-04-18,economy,paid,15672.96,1
54811,40552,8021,43,2025-12-21,economy,cancelled,31579.17,1
54812,40553,1149,45,2026-06-16,business,paid,101872.69,1
54813,40554,4177,8,2025-06-19,economy,cancelled,20880.29,1
54814,40554,4177,42,2025-06-16,economy,cancelled,29605.40,1
54815,40555,8304,53,2025-09-28,economy,paid,6383.33,1
54816,40556,5241,33,2024-09-23,economy,paid,4427.68,1
54817,40556,5241,22,2024-09-26,economy,paid,1771.17,1
54818,40557,7506,30,2025-03-28,economy,paid,4097.33,1
54819,40558,176,50,2024-10-20,economy,paid,19790.38,1
54820,40559,5801,33,2025-12-25,economy,created,4303.79,1
54821,40559,5801,48,2026-01-24,economy,created,21766.19,1
54822,40560,5959,30,2025-07-29,economy,created,2960.20,1
54823,40561,3441,36,2025-10-13,business,paid,99172.56,1
54824,40562,6895,49,2025-05-27,economy,paid,12053.36,1
54825,40563,3067,29,2025-09-18,economy,created,8429.92,1
54826,40564,3026,51,2025-12-09,economy,paid,13147.14,1
54827,40565,7956,10,2026-04-10,economy,paid,12458.05,1
54828,40565,7956,25,2026-05-02,economy,paid,19442.38,1
54829,40565,7956,40,2026-04-24,economy,paid,31350.16,1
54830,40566,2636,31,2025-05-23,economy,paid,37073.00,1
54831,40567,5761,34,2026-02-27,economy,paid,10666.58,1
54832,40567,5761,29,2026-02-25,business,paid,21137.33,1
54833,40568,3519,56,2026-06-09,economy,created,10347.94,1
54834,40569,2896,11,2025-06-04,business,created,30298.11,1
54835,40570,1850,50,2026-07-21,economy,created,19177.43,1
54836,40570,1850,7,2026-07-24,economy,created,16522.91,1
54837,40571,2797,33,2026-05-27,economy,paid,4825.16,1
54838,40572,2305,30,2025-05-05,economy,created,2785.76,1
54839,40572,2305,22,2025-04-16,economy,created,2204.19,1
54840,40573,1714,14,2025-03-18,economy,paid,30472.05,1
54841,40573,1714,36,2025-02-20,economy,paid,36065.11,1
54842,40574,3849,47,2025-07-17,economy,paid,2219.99,1
54843,40575,6221,37,2025-08-29,business,paid,10097.87,1
54844,40575,6221,2,2025-09-06,economy,paid,14695.73,1
54845,40576,7055,44,2026-01-21,economy,paid,38412.34,1
54846,40577,743,26,2026-01-18,economy,paid,28255.71,1
54847,40578,3119,40,2026-05-28,economy,paid,38308.92,1
54848,40579,9071,50,2025-06-27,economy,cancelled,18833.35,1
54849,40580,8696,20,2025-08-29,economy,paid,3709.05,1
54850,40580,8696,46,2025-08-15,economy,paid,28722.08,1
54851,40581,7398,34,2025-07-25,economy,paid,12061.18,1
54852,40582,1063,49,2026-07-21,business,paid,24201.81,1
54853,40583,9189,23,2025-10-20,economy,paid,44539.69,1
54854,40584,6134,40,2026-05-23,economy,created,45610.90,1
54855,40584,6134,12,2026-06-01,economy,created,34240.92,1
54856,40585,4905,21,2025-03-24,economy,paid,34645.61,1
54857,40586,5014,59,2024-10-08,economy,paid,31960.23,1
54858,40587,2979,41,2025-08-15,economy,created,9850.27,1
54859,40587,2979,32,2025-09-04,economy,created,8566.97,1
54860,40588,4333,21,2025-05-09,business,paid,114413.96,1
54861,40589,8375,15,2025-08-03,business,paid,11695.35,1
54862,40589,8375,50,2025-07-07,economy,paid,18247.70,1
54863,40590,6175,10,2026-08-29,economy,paid,10195.13,1
54864,40591,3755,37,2024-10-02,economy,paid,4936.23,1
54865,40592,6786,18,2024-09-21,economy,created,43371.53,1
54866,40593,1427,54,2024-07-31,business,paid,85966.08,1
54867,40594,7228,33,2025-03-14,economy,paid,3803.96,1
54868,40595,9267,25,2026-08-14,economy,cancelled,29096.40,1
54869,40595,9267,54,2026-07-12,business,cancelled,108043.41,1
54870,40596,5462,2,2026-02-13,economy,paid,10478.31,1
54871,40597,4921,31,2026-06-02,economy,paid,43266.86,1
54872,40598,7873,5,2025-03-12,economy,cancelled,46283.22,1
54873,40598,7873,60,2025-03-15,business,cancelled,94792.29,1
54874,40599,6790,39,2026-07-28,economy,cancelled,41467.75,1
54875,40600,3073,29,2024-08-11,economy,paid,9549.53,1
54876,40601,9108,3,2026-07-17,economy,paid,5396.04,1
54877,40602,6795,46,2025-01-12,economy,paid,29196.94,1
54878,40602,6795,36,2025-01-09,economy,paid,36419.74,1
54879,40603,9788,20,2026-01-10,economy,paid,3176.68,1
54880,40604,1417,34,2025-02-22,business,paid,23955.39,1
54881,40605,8652,36,2025-05-28,economy,paid,37408.90,1
54882,40605,8652,52,2025-04-30,economy,paid,16197.34,1
54883,40606,9690,43,2025-07-02,economy,created,27931.12,1
54884,40606,9690,36,2025-07-15,economy,created,39662.43,1
54885,40607,845,32,2025-07-04,economy,paid,8815.13,1
54886,40607,845,49,2025-06-21,business,paid,25499.35,1
54887,40608,1931,6,2024-12-13,economy,cancelled,27008.62,1
54888,40608,1931,30,2024-12-23,business,cancelled,6931.15,1
54889,40609,4082,11,2025-04-03,economy,paid,14182.46,1
54890,40610,2203,18,2025-08-18,economy,created,42318.45,1
54891,40610,2203,47,2025-09-08,economy,created,3091.31,1
54892,40611,9500,51,2026-07-05,economy,paid,14383.08,1
54893,40611,9500,20,2026-08-02,economy,paid,2902.71,1
54894,40612,9910,32,2025-07-17,business,cancelled,25398.53,1
54895,40612,9910,12,2025-05-21,business,cancelled,59803.07,1
54896,40613,7358,34,2025-05-29,economy,created,14986.30,1
54897,40613,7358,41,2025-05-19,economy,created,10666.54,1
54898,40613,7358,43,2025-06-06,business,created,110830.81,1
54899,40614,9040,42,2025-01-26,economy,paid,25062.99,1
54900,40614,9040,39,2025-01-23,economy,paid,44623.04,1
54901,40615,5483,31,2025-10-14,economy,paid,31166.81,1
54902,40616,8051,40,2025-03-23,business,paid,87939.30,1
54903,40616,8051,19,2025-02-24,business,paid,7553.96,1
54904,40616,8051,14,2025-03-24,economy,paid,24992.76,1
54905,40617,4578,23,2026-02-16,economy,created,39116.62,1
54906,40618,1215,53,2026-05-15,economy,created,6441.14,1
54907,40619,3644,60,2025-04-27,economy,paid,44744.51,1
54908,40620,8311,32,2024-10-25,business,paid,18796.79,1
54909,40621,8,48,2026-07-14,economy,paid,19203.63,1
54910,40622,3571,9,2025-04-20,economy,created,14419.27,1
54911,40623,3816,20,2025-08-10,economy,paid,3002.96,1
54912,40624,2190,17,2024-09-19,economy,paid,19750.63,1
54913,40625,8614,47,2026-04-13,business,paid,6386.09,1
54914,40625,8614,20,2026-04-16,economy,paid,2608.08,1
54915,40625,8614,41,2026-04-14,economy,paid,9000.95,1
54916,40626,5978,2,2025-02-06,economy,paid,10189.75,1
54917,40626,5978,60,2024-12-19,economy,paid,53646.25,1
54918,40627,6677,46,2024-11-26,business,paid,93867.26,1
54919,40628,3593,56,2024-10-12,economy,created,7231.76,1
54920,40628,3593,20,2024-08-26,business,created,7267.80,1
54921,40629,6790,4,2025-10-31,economy,paid,13945.69,1
54922,40629,6790,40,2025-11-21,economy,paid,42745.56,1
54923,40630,8229,11,2025-06-26,economy,cancelled,11721.62,1
54924,40630,8229,13,2025-07-14,economy,cancelled,10397.50,1
54925,40630,8229,7,2025-07-05,economy,cancelled,14083.29,1
54926,40631,8561,28,2024-12-05,economy,paid,6572.95,1
54927,40631,8561,10,2024-11-26,economy,paid,13877.72,1
54928,40632,2437,25,2024-09-06,economy,paid,28081.31,1
54929,40632,2437,59,2024-10-13,economy,paid,34331.97,1
54930,40633,4812,25,2025-04-08,economy,paid,21537.17,1
54931,40634,3761,46,2025-01-21,economy,paid,37159.99,1
54932,40634,3761,52,2025-03-02,economy,paid,15419.60,1
54933,40635,1344,14,2025-09-23,economy,paid,29275.55,1
54934,40636,2043,51,2025-07-08,business,paid,23897.83,1
54935,40637,5986,35,2025-04-20,economy,paid,16889.07,1
54936,40638,8566,22,2026-02-07,economy,created,2058.44,1
54937,40639,9393,18,2025-03-21,economy,paid,49254.63,1
54938,40640,5711,42,2025-08-11,economy,paid,28898.51,1
54939,40640,5711,55,2025-07-01,economy,paid,9747.07,1
54940,40640,5711,45,2025-06-23,economy,paid,35869.85,1
54941,40641,398,5,2026-02-19,economy,cancelled,33808.43,1
54942,40641,398,30,2026-01-02,economy,cancelled,3938.59,1
54943,40642,6973,50,2025-08-15,economy,paid,17438.04,1
54944,40643,4461,56,2024-12-20,economy,created,10980.53,1
54945,40644,6878,59,2026-07-30,economy,paid,29336.08,1
54946,40644,6878,46,2026-06-20,business,paid,83990.79,1
54947,40644,6878,37,2026-08-04,economy,paid,4392.70,1
54948,40645,5175,24,2025-12-21,economy,paid,10684.30,1
54949,40645,5175,10,2025-12-16,economy,paid,11116.38,1
54950,40646,1530,13,2024-10-06,economy,paid,12708.85,1
54951,40646,1530,45,2024-10-08,economy,paid,43406.62,1
54952,40646,1530,22,2024-10-13,economy,paid,2077.50,1
54953,40647,2254,56,2024-11-26,economy,paid,11237.44,1
54954,40648,3711,26,2026-07-09,economy,paid,29894.05,1
54955,40649,8605,12,2025-03-15,economy,created,30418.86,1
54956,40650,5121,47,2026-02-04,economy,paid,3178.63,1
54957,40650,5121,13,2026-01-14,economy,paid,13764.27,1
54958,40651,831,20,2024-09-14,economy,created,3264.22,1
54959,40652,5642,52,2026-08-11,business,paid,44984.26,1
54960,40653,8754,33,2025-11-05,economy,paid,5410.29,1
54961,40653,8754,30,2025-11-24,economy,paid,3785.89,1
54962,40654,5754,24,2026-02-16,economy,paid,15797.66,1
54963,40655,4784,36,2024-09-15,business,paid,111417.86,1
54964,40656,4702,21,2026-07-06,economy,created,50217.39,1
54965,40657,2539,50,2025-06-27,economy,paid,15995.77,1
54966,40658,161,54,2025-12-27,economy,created,33638.59,1
54967,40658,161,38,2025-12-03,economy,created,14974.39,1
54968,40659,3965,25,2025-09-16,economy,cancelled,27140.99,1
54969,40659,3965,6,2025-08-18,economy,cancelled,24904.63,1
54970,40660,2813,19,2026-01-25,economy,paid,4338.31,1
54971,40661,533,28,2025-01-28,economy,created,8469.86,1
54972,40662,6609,51,2025-01-12,economy,created,11340.14,1
54973,40663,4664,59,2025-06-30,economy,paid,33126.92,1
54974,40664,9646,12,2024-08-30,economy,created,26829.41,1
54975,40665,3043,23,2025-07-12,economy,paid,35797.69,1
54976,40666,6639,41,2025-07-18,economy,created,7637.72,1
54977,40667,4469,27,2026-08-28,economy,cancelled,39351.19,1
54978,40667,4469,51,2026-07-08,economy,cancelled,9598.55,1
54979,40668,4333,43,2024-09-24,economy,paid,38650.01,1
54980,40669,3201,1,2026-04-11,business,created,56235.53,1
54981,40670,6064,55,2024-09-07,economy,paid,6841.23,1
54982,40671,6365,12,2025-02-24,economy,paid,28848.51,1
54983,40671,6365,11,2025-02-22,economy,paid,13409.92,1
54984,40672,2653,55,2025-09-19,economy,created,8732.24,1
54985,40673,2526,47,2025-10-31,economy,cancelled,2861.53,1
54986,40674,2226,27,2026-02-02,economy,paid,41337.28,1
54987,40675,1554,13,2026-02-20,economy,paid,14016.60,1
54988,40675,1554,11,2026-01-26,economy,paid,15608.12,1
54989,40676,304,2,2026-06-09,business,paid,32288.92,1
54990,40677,6346,22,2025-03-10,economy,paid,2010.74,1
54991,40678,577,24,2025-08-10,economy,paid,13075.02,1
54992,40679,2749,12,2025-09-27,economy,paid,27167.84,1
54993,40680,7414,28,2025-01-21,economy,paid,8210.27,1
54994,40681,478,52,2025-09-16,business,created,36925.20,1
54995,40682,7339,42,2025-08-23,economy,cancelled,22202.08,1
54996,40683,686,1,2026-04-26,business,created,58710.10,1
54997,40683,686,37,2026-03-16,economy,created,5066.76,1
54998,40684,6227,4,2026-06-27,economy,paid,15160.26,1
54999,40685,3002,19,2025-12-05,economy,paid,4159.75,1
55000,40686,4146,39,2025-06-10,economy,created,43024.23,1
55001,40686,4146,37,2025-05-16,economy,created,4721.91,1
55002,40687,6898,10,2025-01-02,economy,paid,12573.49,1
55003,40688,5383,53,2026-07-31,economy,paid,5009.31,1
55004,40689,2745,8,2025-03-07,business,created,48678.59,1
55005,40690,4727,2,2026-05-20,economy,paid,15189.19,1
55006,40690,4727,28,2026-05-16,economy,paid,5739.29,1
55007,40690,4727,30,2026-04-16,economy,paid,2676.18,1
55008,40691,6667,33,2025-10-01,economy,paid,4048.50,1
55009,40692,2699,32,2025-11-30,economy,paid,7528.49,1
55010,40693,689,29,2025-10-17,business,paid,20254.08,1
55011,40694,1559,19,2026-08-18,economy,created,3011.36,1
55012,40694,1559,41,2026-07-21,economy,created,8466.21,1
55013,40695,661,52,2025-07-19,economy,paid,14759.62,1
55014,40696,4530,50,2025-08-09,economy,paid,18878.17,1
55015,40697,437,27,2025-11-18,business,paid,85989.00,1
55016,40698,9938,13,2025-12-23,economy,paid,14138.94,1
55017,40698,9938,59,2025-11-18,business,paid,100002.21,1
55018,40699,1475,33,2024-12-26,economy,paid,4748.32,1
55019,40699,1475,30,2024-12-02,economy,paid,3193.14,1
55020,40700,3054,50,2026-02-21,economy,paid,13682.35,1
55021,40701,4064,37,2025-07-23,economy,paid,3569.86,1
55022,40701,4064,22,2025-08-10,economy,paid,2183.21,1
55023,40701,4064,32,2025-08-23,economy,paid,8086.57,1
55024,40702,7249,4,2025-07-13,economy,paid,15772.39,1
55025,40703,5406,56,2025-08-10,economy,paid,9349.38,1
55026,40704,135,45,2024-10-19,economy,cancelled,48806.56,1
55027,40705,7692,6,2025-02-20,economy,created,30556.30,1
55028,40706,1187,31,2025-03-07,business,created,75373.09,1
55029,40707,3780,10,2024-12-30,economy,created,11931.74,1
55030,40708,8544,51,2026-03-20,economy,created,9928.06,1
55031,40709,2715,54,2026-03-13,economy,paid,33399.15,1
55032,40710,4082,31,2026-04-12,economy,cancelled,43510.95,1
55033,40711,5724,51,2025-08-20,economy,paid,9690.95,1
55034,40712,9758,3,2025-01-23,economy,paid,5647.19,1
55035,40713,2600,48,2025-02-19,economy,created,27282.57,1
55036,40714,7499,21,2026-06-19,economy,paid,48618.66,1
55037,40715,4468,19,2025-04-26,economy,paid,4262.15,1
55038,40715,4468,50,2025-03-27,economy,paid,19192.79,1
55039,40716,9331,49,2024-11-10,economy,paid,8960.32,1
55040,40717,6964,28,2026-04-30,economy,created,7642.18,1
55041,40717,6964,32,2026-05-30,economy,created,10895.69,1
55042,40717,6964,41,2026-05-13,economy,created,8517.60,1
55043,40718,2581,34,2024-08-25,economy,created,13329.52,1
55044,40719,3408,45,2025-04-03,economy,paid,42458.30,1
55045,40719,3408,25,2025-05-02,economy,paid,22937.04,1
55046,40719,3408,37,2025-03-28,economy,paid,4475.22,1
55047,40720,5325,23,2024-08-25,economy,paid,36440.45,1
55048,40721,851,20,2025-05-16,economy,paid,3328.23,1
55049,40722,3633,43,2025-08-21,economy,paid,44594.91,1
55050,40723,6578,6,2026-05-28,economy,paid,25793.18,1
55051,40724,9989,51,2024-09-22,economy,paid,13698.78,1
55052,40725,1549,21,2026-08-13,economy,paid,37194.46,1
55053,40726,5524,20,2024-12-03,economy,paid,2719.74,1
55054,40727,4186,47,2026-08-25,economy,created,2717.59,1
55055,40727,4186,16,2026-09-09,economy,created,44569.64,1
55056,40728,982,53,2025-04-26,business,paid,15217.81,1
55057,40728,982,19,2025-03-25,business,paid,8158.43,1
55058,40729,8203,23,2024-12-26,economy,created,47507.13,1
55059,40730,1922,27,2026-07-20,economy,paid,33616.08,1
55060,40730,1922,42,2026-09-01,economy,paid,22808.95,1
55061,40731,3828,18,2026-07-22,business,paid,93471.64,1
55062,40732,5745,57,2026-08-21,economy,paid,5664.89,1
55063,40733,7550,24,2024-12-18,economy,created,15940.50,1
55064,40733,7550,26,2024-12-03,business,created,101535.63,1
55065,40734,3920,15,2025-07-11,economy,cancelled,4543.52,1
55066,40735,1698,22,2024-12-27,economy,paid,2598.85,1
55067,40736,3334,14,2026-02-13,economy,created,25737.05,1
55068,40737,6591,26,2026-08-16,business,paid,93669.51,1
55069,40738,7729,2,2025-08-04,economy,created,13966.82,1
55070,40739,4019,27,2026-02-10,economy,paid,39213.38,1
55071,40739,4019,3,2025-12-31,economy,paid,6635.09,1
55072,40740,6927,31,2024-08-03,economy,paid,43282.09,1
55073,40741,5799,54,2024-12-30,business,paid,123396.27,1
55074,40741,5799,19,2024-12-26,business,paid,8771.16,1
55075,40742,527,47,2025-10-30,economy,created,2214.35,1
